station,degC,degC_1,days,mm,hours
Tiree,1971,11,9.7,5.3,0
Tiree,1971,12,9.7,6.1,4
Tiree,1972,1,7.0,3.0,5
Tiree,1972,2,7.5,3.5,2
Tiree,1972,3,8.9,3.6,1
Tiree,1972,4,10.3,4.9,0
Tiree,1972,5,12.6,7.2,0
Tiree,1972,6,12.9,7.9,0
Tiree,1972,7,15.4,10.1,0
Tiree,1972,8,14.7,10.2,0
Tiree,1972,9,14.1,8.3,0
Tiree,1972,10,13.2,8.8,0
Tiree,1972,11,9.3,4.1,1
Tiree,1972,12,9.1,4.8,0
Tiree,1973,1,8.2,4.7,0
Tiree,1973,2,7.3,2.9,4
Tiree,1973,3,9.0,4.6,0
Tiree,1973,4,9.4,3.7,2
Tiree,1973,5,12.2,6.4,0
Tiree,1973,6,14.1,8.8,0
Tiree,1973,7,15.8,11.1,0
Tiree,1973,8,16.2,11.6,0
Tiree,1973,9,14.8,9.5,0
Tiree,1973,10,11.7,7.0,0
Tiree,1973,11,8.9,4.6,2
Tiree,1973,12,8.0,3.4,2
Tiree,1974,1,8.7,4.1,0
Tiree,1974,2,7.9,3.9,0
Tiree,1974,3,8.3,3.2,2
Tiree,1974,4,11.7,4.7,0
Tiree,1974,5,12.6,7.5,0
Tiree,1974,6,14.7,8.8,0
Tiree,1974,7,15.1,10.2,0
Tiree,1974,8,16.0,10.9,0
Tiree,1974,9,13.7,8.8,0
Tiree,1974,10,10.9,6.8,0
Tiree,1974,11,8.9,4.4,1
Tiree,1974,12,9.2,5.0,0
Tiree,1975,1,8.2,3.5,2
Tiree,1975,2,8.0,4.4,1
Tiree,1975,3,7.7,2.5,6
Tiree,1975,4,9.6,5.1,3
Tiree,1975,5,12.1,5.8,0
Tiree,1975,6,15.0,8.9,0
Tiree,1975,7,16.5,11.5,0
Tiree,1975,8,17.3,12.2,0
Tiree,1975,9,14.2,9.4,0
Tiree,1975,10,12.8,9.1,0
Tiree,1975,11,9.7,5.6,0
Tiree,1975,12,9.2,5.1,0
Tiree,1976,1,8.4,4.1,0
Tiree,1976,2,7.6,3.5,3
Tiree,1976,3,7.9,3.8,0
Tiree,1976,4,10.7,5.6,1
Tiree,1976,5,12.4,7.2,0
Tiree,1976,6,15.0,10.3,0
Tiree,1976,7,17.3,12.5,0
Tiree,1976,8,18.5,11.2,0
Tiree,1976,9,14.9,10.3,0
Tiree,1976,10,12.3,7.9,0
Tiree,1976,11,9.6,5.0,0
Tiree,1976,12,6.1,2.2,3
Tiree,1977,1,6.5,2.5,9
Tiree,1977,2,6.3,2.1,2
Tiree,1977,3,8.7,4.4,1
Tiree,1977,4,9.2,4.0,1
Tiree,1977,5,12.9,6.5,0
Tiree,1977,6,14.2,7.6,0
Tiree,1977,7,16.7,11.1,0
Tiree,1977,8,16.5,10.8,0
Tiree,1977,9,14.1,9.1,0
Tiree,1977,10,13.2,9.6,0
Tiree,1977,11,9.1,3.9,2
Tiree,1977,12,8.6,4.9,1
Tiree,1978,1,6.5,2.1,6
Tiree,1978,2,6.1,1.2,9
Tiree,1978,3,8.3,3.9,0
Tiree,1978,4,9.6,3.9,2
Tiree,1978,5,13.8,7.1,0
Tiree,1978,6,14.4,9.3,0
Tiree,1978,7,15.1,10.3,0
Tiree,1978,8,15.4,11.2,0
Tiree,1978,9,14.6,10.6,0
Tiree,1978,10,13.1,9.4,0
Tiree,1978,11,10.6,5.9,2
Tiree,1978,12,7.4,4.0,3
Tiree,1979,1,5.3,0.1,15
Tiree,1979,2,5.4,0.8,10
Tiree,1979,3,6.8,1.5,8
Tiree,1979,4,9.1,4.1,1
Tiree,1979,5,10.1,5.0,1
Tiree,1979,6,14.7,9.2,0
Tiree,1979,7,14.6,10.6,0
Tiree,1979,8,15.3,10.4,0
Tiree,1979,9,14.1,9.5,0
Tiree,1979,10,12.9,8.9,0
Tiree,1979,11,9.4,4.5,1
Tiree,1979,12,8.1,3.9,2
Tiree,1980,1,6.8,2.6,4
Tiree,1980,2,7.5,3.5,4
Tiree,1980,3,7.6,2.5,5
Tiree,1980,4,10.8,5.6,0
Tiree,1980,5,14.1,7.2,0
Tiree,1980,6,14.6,9.6,0
Tiree,1980,7,15.4,10.5,0
Tiree,1980,8,16.1,11.7,0
Tiree,1980,9,15.3,11.2,0
Tiree,1980,10,11.4,7.1,0
Tiree,1980,11,9.5,5.0,1
Tiree,1980,12,8.6,4.5,0
Tiree,1981,1,8.2,3.5,4
Tiree,1981,2,6.9,3.1,2
Tiree,1981,3,8.8,3.9,2
Tiree,1981,4,10.5,4.7,2
Tiree,1981,5,13.2,7.5,0
Tiree,1981,6,13.9,8.8,0
Tiree,1981,7,15.2,10.6,0
Tiree,1981,8,16.1,11.2,0
Tiree,1981,9,15.4,10.7,0
Tiree,1981,10,10.4,5.2,0
Tiree,1981,11,10.1,5.6,0
Tiree,1981,12,5.8,1.4,9
Tiree,1982,1,6.5,2.8,7
Tiree,1982,2,8.0,3.9,0
Tiree,1982,3,8.5,3.2,1
Tiree,1982,4,10.8,5.5,0
Tiree,1982,5,12.9,6.8,0
Tiree,1982,6,16.4,10.1,0
Tiree,1982,7,17.0,11.2,0
Tiree,1982,8,16.3,11.0,0
Tiree,1982,9,14.4,9.5,0
Tiree,1982,10,12.9,8.2,0
Tiree,1982,11,9.8,5.0,1
Tiree,1982,12,7.9,2.9,6
Tiree,1983,1,8.6,3.6,5
Tiree,1983,2,6.5,1.3,7
Tiree,1983,3,8.9,4.4,1
Tiree,1983,4,9.3,2.6,4
Tiree,1983,5,12.1,6.0,0
Tiree,1983,6,14.4,8.8,0
Tiree,1983,7,17.9,11.3,0
Tiree,1983,8,17.6,11.7,0
Tiree,1983,9,14.4,9.7,0
Tiree,1983,10,12.5,7.6,0
Tiree,1983,11,10.7,6.1,1
Tiree,1983,12,9.4,4.5,0
Tiree,1984,1,6.2,0.9,10
Tiree,1984,2,7.8,3.2,2
Tiree,1984,3,8.1,2.6,2
Tiree,1984,4,11.3,5.3,1
Tiree,1984,5,12.7,5.9,0
Tiree,1984,6,14.7,9.7,0
Tiree,1984,7,16.5,11.4,0
Tiree,1984,8,17.8,12.0,0
Tiree,1984,9,14.4,9.6,0
Tiree,1984,10,12.4,7.8,0
Tiree,1984,11,9.9,4.9,2
Tiree,1984,12,9.1,4.5,1
Tiree,1985,1,5.2,0.2,12
Tiree,1985,2,6.7,2.8,7
Tiree,1985,3,7.5,2.1,4
Tiree,1985,4,10.3,4.7,0
Tiree,1985,5,12.9,6.3,0
Tiree,1985,6,14.6,8.2,0
Tiree,1985,7,15.5,10.7,0
Tiree,1985,8,15.1,10.6,0
Tiree,1985,9,14.1,9.9,0
Tiree,1985,10,13.1,9.0,0
Tiree,1985,11,8.0,1.9,6
Tiree,1985,12,8.6,3.9,3
Tiree,1986,1,6.9,2.0,5
Tiree,1986,2,4.4,-1.0,17
Tiree,1986,3,8.2,3.0,3
Tiree,1986,4,8.9,2.3,4
Tiree,1986,5,11.5,6.7,0
Tiree,1986,6,15.4,8.7,0
Tiree,1986,7,15.1,10.3,0
Tiree,1986,8,14.9,9.1,0
Tiree,1986,9,13.6,8.3,0
Tiree,1986,10,12.3,8.3,0
Tiree,1986,11,10.4,5.2,1
Tiree,1986,12,8.1,3.4,0
Tiree,1987,1,5.9,1.8,8
Tiree,1987,2,7.5,2.0,8
Tiree,1987,3,7.0,2.1,6
Tiree,1987,4,10.9,5.5,0
Tiree,1987,5,12.2,6.4,0
Tiree,1987,6,13.5,8.3,0
Tiree,1987,7,15.9,11.1,0
Tiree,1987,8,15.5,10.3,0
Tiree,1987,9,14.6,9.6,0
Tiree,1987,10,11.7,6.4,0
Tiree,1987,11,9.7,6.1,0
Tiree,1987,12,8.6,4.5,3
Tiree,1988,1,7.3,2.6,1
Tiree,1988,2,7.5,3.2,3
Tiree,1988,3,8.5,3.1,4
Tiree,1988,4,10.4,5.4,1
Tiree,1988,5,13.9,7.8,0
Tiree,1988,6,14.9,9.9,0
Tiree,1988,7,15.4,10.4,0
Tiree,1988,8,15.2,10.8,0
Tiree,1988,9,13.9,9.8,0
Tiree,1988,10,12.1,7.9,0
Tiree,1988,11,9.8,5.5,0
Tiree,1988,12,10.0,6.5,0
Tiree,1989,1,9.9,6.0,0
Tiree,1989,2,8.6,2.9,1
Tiree,1989,3,8.9,3.1,2
Tiree,1989,4,9.0,3.0,2
Tiree,1989,5,12.8,7.0,0
Tiree,1989,6,14.5,8.6,0
Tiree,1989,7,17.0,11.7,0
Tiree,1989,8,15.9,11.4,0
Tiree,1989,9,14.7,9.4,0
Tiree,1989,10,12.8,8.6,0
Tiree,1989,11,9.6,4.4,2
Tiree,1989,12,7.7,2.0,6
Tiree,1990,1,8.8,4.0,2
Tiree,1990,2,8.1,3.1,2
Tiree,1990,3,9.5,5.2,2
Tiree,1990,4,10.1,4.2,2
Tiree,1990,5,13.8,7.2,0
Tiree,1990,6,14.6,9.4,0
Tiree,1990,7,16.5,11.4,0
Tiree,1990,8,16.3,11.6,0
Tiree,1990,9,14.0,9.0,0
Tiree,1990,10,12.7,8.4,0
Tiree,1990,11,9.5,5.3,0
Tiree,1990,12,8.3,3.4,3
Tiree,1991,1,7.2,3.2,1
Tiree,1991,2,6.5,1.6,9
Tiree,1991,3,9.4,4.8,0
Tiree,1991,4,10.0,5.3,0
Tiree,1991,5,12.2,7.8,0
Tiree,1991,6,13.3,8.1,0
Tiree,1991,7,18.1,12.4,0
Tiree,1991,8,16.8,12.5,0
Tiree,1991,9,15.4,9.9,0
Tiree,1991,10,11.9,7.6,0
Tiree,1991,11,9.5,5.0,0
Tiree,1991,12,9.3,5.5,1
Tiree,1992,1,8.5,4.9,1
Tiree,1992,2,8.8,4.8,0
Tiree,1992,3,8.9,4.6,0
Tiree,1992,4,9.7,5.5,0
Tiree,1992,5,14.7,7.9,0
Tiree,1992,6,16.2,10.6,0
Tiree,1992,7,15.8,11.0,0
Tiree,1992,8,15.4,10.7,0
Tiree,1992,9,13.9,8.7,0
Tiree,1992,10,10.5,5.9,0
Tiree,1992,11,9.2,4.7,0
Tiree,1992,12,7.5,4.0,1
Tiree,1993,1,8.0,3.0,2
Tiree,1993,2,8.3,5.6,0
Tiree,1993,3,8.7,4.2,3
Tiree,1993,4,10.5,5.8,0
Tiree,1993,5,13.0,7.0,0
Tiree,1993,6,14.5,10.0,0
Tiree,1993,7,14.5,10.2,0
Tiree,1993,8,15.0,10.0,0
Tiree,1993,9,14.8,9.0,0
Tiree,1993,10,11.0,5.9,0
Tiree,1993,11,9.2,5.3,0
Tiree,1993,12,7.3,2.8,4
Tiree,1994,1,7.6,2.7,0
Tiree,1994,2,6.1,2.3,2
Tiree,1994,3,8.3,3.3,1
Tiree,1994,4,9.7,4.4,0
Tiree,1994,5,13.3,6.3,0
Tiree,1994,6,13.5,9.0,0
Tiree,1994,7,16.6,11.4,0
Tiree,1994,8,15.9,10.5,0
Tiree,1994,9,14.5,9.4,0
Tiree,1994,10,12.4,7.9,0
Tiree,1994,11,11.8,8.6,0
Tiree,1994,12,9.2,4.4,0
Tiree,1995,1,7.6,2.7,3
Tiree,1995,2,7.7,3.0,2
Tiree,1995,3,7.4,2.2,4
Tiree,1995,4,10.2,4.9,0
Tiree,1995,5,12.0,6.8,0
Tiree,1995,6,15.1,9.3,0
Tiree,1995,7,17.3,12.0,0
Tiree,1995,8,18.4,12.8,0
Tiree,1995,9,15.4,9.8,0
Tiree,1995,10,14.1,9.5,0
Tiree,1995,11,10.9,6.4,0
Tiree,1995,12,6.6,1.9,8
Tiree,1996,1,8.1,4.8,3
Tiree,1996,2,7.4,1.7,6
Tiree,1996,3,7.6,3.3,2
Tiree,1996,4,10.0,5.7,0
Tiree,1996,5,11.1,5.1,0
Tiree,1996,6,14.3,9.4,0
Tiree,1996,7,15.3,10.6,0
Tiree,1996,8,15.9,11.5,0
Tiree,1996,9,15.8,10.6,0
Tiree,1996,10,12.9,8.6,0
Tiree,1996,11,8.9,3.7,3
Tiree,1996,12,7.3,3.1,7
Tiree,1997,1,7.2,2.6,7
Tiree,1997,2,8.6,2.9,0
Tiree,1997,3,9.9,5.7,0
Tiree,1997,4,11.0,6.4,0
Tiree,1997,5,13.4,7.0,0
Tiree,1997,6,14.6,9.4,0
Tiree,1997,7,16.8,11.6,0
Tiree,1997,8,18.2,12.6,0
Tiree,1997,9,15.4,9.9,0
Tiree,1997,10,12.9,8.0,0
Tiree,1997,11,11.3,7.5,0
Tiree,1997,12,9.5,5.2,1
Tiree,1998,1,8.5,3.9,1
Tiree,1998,2,9.9,6.4,0
Tiree,1998,3,9.5,5.1,2
Tiree,1998,4,9.8,4.2,1
Tiree,1998,5,13.1,7.9,0
Tiree,1998,6,14.2,8.8,0
Tiree,1998,7,15.2,10.8,0
Tiree,1998,8,15.7,11.2,0
Tiree,1998,9,15.9,10.4,0
Tiree,1998,10,12.1,6.9,0
Tiree,1998,11,9.9,5.0,1
Tiree,1998,12,9.4,5.1,0
Tiree,1999,1,8.1,3.4,2
Tiree,1999,2,7.5,3.3,4
Tiree,1999,3,8.9,4.3,0
Tiree,1999,4,10.7,5.7,2
Tiree,1999,5,13.4,7.7,0
Tiree,1999,6,13.7,8.8,0
Tiree,1999,7,16.2,11.3,0
Tiree,1999,8,17.2,10.8,0
Tiree,1999,9,15.6,11.0,0
Tiree,1999,10,13.1,9.1,0
Tiree,1999,11,10.4,6.2,0
Tiree,1999,12,7.4,3.2,0
Tiree,2000,1,8.4,4.3,0
Tiree,2000,2,8.4,3.6,2
Tiree,2000,3,9.3,5.2,1
Tiree,2000,4,9.6,4.6,0
Tiree,2000,5,13.4,7.3,0
Tiree,2000,6,14.1,9.3,0
Tiree,2000,7,16.6,11.1,0
Tiree,2000,8,17.0,11.5,0
Tiree,2000,9,15.6,10.6,0
Tiree,2000,10,12.4,8.1,0
Tiree,2000,11,9.5,5.2,0
Tiree,2000,12,8.0,4.5,5
Tiree,2001,1,6.9,3.3,3
Tiree,2001,2,7.1,3.1,4
Tiree,2001,3,8.0,2.4,8
Tiree,2001,4,9.9,4.3,0
Tiree,2001,5,14.0,7.6,0
Tiree,2001,6,13.7,8.8,0
Tiree,2001,7,15.5,10.8,0
Tiree,2001,8,16.6,11.3,0
Tiree,2001,9,14.9,10.0,0
Tiree,2001,10,14.1,10.4,0
Tiree,2001,11,11.0,6.4,0
Tiree,2001,12,8.6,4.0,2
Tiree,2002,1,9.5,5.5,1
Tiree,2002,2,8.6,3.9,1
Tiree,2002,3,9.4,4.9,0
Tiree,2002,4,10.8,6.2,0
Tiree,2002,5,13.2,7.9,0
Tiree,2002,6,14.5,10.3,0
Tiree,2002,7,15.3,10.8,0
Tiree,2002,8,16.8,11.7,0
Tiree,2002,9,16.0,10.6,0
Tiree,2002,10,11.6,7.1,0
Tiree,2002,11,10.8,7.2,1
Tiree,2002,12,8.2,4.5,1
Tiree,2003,1,7.8,3.3,7
Tiree,2003,2,7.7,4.0,3
Tiree,2003,3,9.8,5.3,0
Tiree,2003,4,12.2,6.4,0
Tiree,2003,5,12.5,7.4,0
Tiree,2003,6,15.4,10.6,0
Tiree,2003,7,17.4,12.5,0
Tiree,2003,8,17.7,12.0,0
Tiree,2003,9,15.5,9.7,0
Tiree,2003,10,11.9,7.0,0
Tiree,2003,11,10.9,6.7,0
Tiree,2003,12,8.8,4.3,2
Tiree,2004,1,8.5,4.3,1
Tiree,2004,2,8.1,3.1,4
Tiree,2004,3,9.4,4.6,0
Tiree,2004,4,11.0,6.6,0
Tiree,2004,5,13.1,7.7,0
Tiree,2004,6,14.9,10.2,0
Tiree,2004,7,16.1,10.8,0
Tiree,2004,8,18.1,12.5,0
Tiree,2004,9,15.4,10.9,0
Tiree,2004,10,12.6,5.7,0
Tiree,2004,11,10.6,7.2,0
Tiree,2004,12,9.7,5.1,1
Tiree,2005,1,9.2,4.7,2
Tiree,2005,2,7.7,3.0,5
Tiree,2005,3,10.0,5.3,0
Tiree,2005,4,11.2,5.6,1
Tiree,2005,5,12.3,6.8,0
Tiree,2005,6,15.3,10.6,0
Tiree,2005,7,16.2,11.3,0
Tiree,2005,8,16.4,11.8,0
Tiree,2005,9,15.8,11.1,0
Tiree,2005,10,13.7*,9.7*,0*
Tiree,2005,11,10.3,5.6,0
Tiree,2005,12,9.1,4.8,2
Tiree,2006,1,8.5,4.8,0
Tiree,2006,2,8.3,3.5,4
Tiree,2006,3,7.9,2.6,8
Tiree,2006,4,10.0*,4.9*,1*
Tiree,2006,5,12.8,7.2,0
Tiree,2006,6,15.2,10.1,0
Tiree,2006,7,17.7,12.6,0
Tiree,2006,8,16.4,11.7,0
Tiree,2006,9,16.4,12.1,0
Tiree,2006,10,14.1,10.1,0
Tiree,2006,11,10.7,6.3,0
Tiree,2006,12,9.5,5.7,0
Tiree,2007,1,9.4*,4.8*,1*
Tiree,2007,2,8.4,4.6,2
Tiree,2007,3,9.3,4.3,1
Tiree,2007,4,12.3,6.8,0
Tiree,2007,5,12.8,7.2,0
Tiree,2007,6,16.1,10.3,0
Tiree,2007,7,16.2,11.0,0
Tiree,2007,8,15.7,11.0,0
Tiree,2007,9,14.7,9.8,0
Tiree,2007,10,13.8,9.9,0
Tiree,2007,11,10.9,6.9,0
Tiree,2007,12,9.4,5.1,0
Tiree,2008,1,8.5,3.4,3
Tiree,2008,2,9.0,4.4,0
Tiree,2008,3,8.5,3.6,1
Tiree,2008,4,10.4,4.8,0
Tiree,2008,5,15.3,8.9,0
Tiree,2008,6,14.8,9.2,0
Tiree,2008,7,17.0,11.4,0
Tiree,2008,8,16.6,12.1,0
Tiree,2008,9,15.1,10.2,0
Tiree,2008,10,12.0,6.7,1
Tiree,2008,11,9.7,5.7,2
Tiree,2008,12,8.0,3.1,4
Tiree,2009,1,7.9,3.4,3
Tiree,2009,2,7.8,3.9,4
Tiree,2009,3,9.3,4.3,1
Tiree,2009,4,11.7,6.6,0
Tiree,2009,5,13.3,7.3,0
Tiree,2009,6,16.2,9.9,0
Tiree,2009,7,16.8,11.6,0
Tiree,2009,8,16.2,11.9,0
Tiree,2009,9,15.1,10.9,0
Tiree,2009,10,13.3,9.1,0
Tiree,2009,11,10.2,5.9,0
Tiree,2009,12,7.3,2.6,9
Tiree,2010,1,6.3,1.4,11
Tiree,2010,2,6.1,0.9,8
Tiree,2010,3,8.7,3.3,3
Tiree,2010,4,10.6,5.1,1
Tiree,2010,5,12.3,6.8,0
Tiree,2010,6,16.0,10.4,0
Tiree,2010,7,16.1,11.4,0
Tiree,2010,8,16.0,10.9,0
Tiree,2010,9,15.2,11.3,0
Tiree,2010,10,13.3,7.9,0
Tiree,2010,11,8.4,3.2,2
Tiree,2010,12,5.7,0.3,15
Tiree,2011,1,7.8,3.2,4
Tiree,2011,2,8.3,3.8,0
Tiree,2011,3,9.1,5.0,0
Tiree,2011,4,12.7,7.1,0
Tiree,2011,5,13.1,7.9,0
Tiree,2011,6,14.3,8.8,0
Tiree,2011,7,15.8,10.4,0
Tiree,2011,8,15.7,10.4,0
Tiree,2011,9,15.1,10.8,0
Tiree,2011,10,12.9,9.0,0
Tiree,2011,11,11.9,8.0,0
Tiree,2011,12,8.5,3.5,0
Tiree,2012,1,8.2,4.5,0
Tiree,2012,2,8.8,5.5,0
Tiree,2012,3,10.5,6.5,0
Tiree,2012,4,10.2,4.1,1
Tiree,2012,5,13.5,6.9,0
Tiree,2012,6,14.5,8.9,0
Tiree,2012,7,15.5,10.3,0
Tiree,2012,8,17.1,11.7,0
Tiree,2012,9,14.2,9.7,0
Tiree,2012,10,11.6,5.7,1
Tiree,2012,11,9.4,5.2,0
Tiree,2012,12,8.0,3.5,2
Tiree,2013,1,7.5,4.5,0
Tiree,2013,2,6.9,2.9,3
Tiree,2013,3,7.0,1.9,5
Tiree,2013,4,9.5,3.4,4
Tiree,2013,5,11.8,6.3,0
Tiree,2013,6,15.1,9.1,0
Tiree,2013,7,17.7,11.9,0
Tiree,2013,8,16.5,11.6,0
Tiree,2013,9,15.1,10.4,0
Tiree,2013,10,13.2,8.8,0
Tiree,2013,11,9.7,4.9,0
Tiree,2013,12,9.5,5.3,0
Tiree,2014,1,7.9,4.4,0
Tiree,2014,2,7.9,3.8,0
Tiree,2014,3,9.4,4.9,0
Tiree,2014,4,12.1,6.8,0
Tiree,2014,5,13.3,8.3,0
Tiree,2014,6,15.7,11.1,0
Tiree,2014,7,17.7,12.2,0
Tiree,2014,8,16.0,11.0,0
Tiree,2014,9,16.1,10.9,0
Tiree,2014,10,13.3,8.1,0
Tiree,2014,11,11.4,7.1,0
Tiree,2014,12,8.7,3.8,0
Tiree,2015,1,7.6,2.6,3
Tiree,2015,2,7.6,2.8,0
Tiree,2015,3,8.8,3.8,0
Tiree,2015,4,10.4,4.5,1
Tiree,2015,5,11.3,6.3,0
Tiree,2015,6,13.2,8.7,0
Tiree,2015,7,15.1,9.9,0
Tiree,2015,8,15.9,10.9,0
Tiree,2015,9,14.7,10.3,0
Tiree,2015,10,13.5,8.6,0
Tiree,2015,11,10.7,6.4,0
Tiree,2015,12,9.8,5.1,0
Tiree,2016,1,8.0,4.0,1
Tiree,2016,2,7.4,2.5,2
Tiree,2016,3,8.9,4.4,0
Tiree,2016,4,9.5,4.0,0
Tiree,2016,5,14.3,7.6,0
Tiree,2016,6,16.0,10.8,0
Tiree,2016,7,15.7,11.0,0
Tiree,2016,8,16.7,12.1,0
Tiree,2016,9,15.8,11.4,0
Tiree,2016,10,13.4,9.0,0
Tiree,2016,11,9.7,4.6,2
Tiree,2016,12,10.4,6.1,0
Tiree,2017,1,8.6,4.9,1
Tiree,2017,2,8.6,4.3,2
Tiree,2017,3,9.9,4.7,0
Tiree,2017,4,10.6,5.7,0
Tiree,2017,5,14.6,8.0,0
Tiree,2017,6,14.8,10.7,0
Tiree,2017,7,16.4,10.9,0
Tiree,2017,8,16.6,11.7,0
Tiree,2017,9,15.0,10.2,0
Tiree,2017,10,13.6,9.3,0
Tiree,2017,11,9.4,4.7,0
Tiree,2017,12,8.2,3.8,3
Tiree,2018,1,7.4,2.9,2
Tiree,2018,2,6.8,2.4,3
Tiree,2018,3,7.3,2.0,6
Tiree,2018,4,10.7,5.0,1
Tiree,2018,5,14.2,8.2,0
Tiree,2018,6,16.3,10.3,0
Tiree,2018,7,17.0,12.0,0
Tiree,2018,8,16.0,11.2,0
Tiree,2018,9,14.2,9.2,0
Tiree,2018,10,12.2,7.7,0
Tiree,2018,11,10.6,6.6,0
Tiree,2018,12,9.4,5.4,0
Tiree,2019,1,7.8,4.1,3
Tiree,2019,2,9.4,5.0,1
Tiree,2019,3,9.4*,5.0*,0*
Tiree,2019,4,11.8,6.2,0
Tiree,2019,5,12.1,6.4,0
Tiree,2019,6,15.1,10.0,0
Tiree,2019,7,16.9,12.5,0
Tiree,2019,8,17.2,12.2,0
Tiree,2019,9,15.5,10.8,0
Tiree,2019,10,12.2,7.7,0
Tiree,2019,11,8.8,4.2,3
Tiree,2019,12,9.2,5.0,0
Tiree,2020,1,9.0,5.0,0
Tiree,2020,2,7.9,2.8,1
Tiree,2020,3,8.5,3.8,0
Tiree,2020,4,11.5,5.2,0
Tiree,2020,5,13.3,7.6,0
Tiree,2020,6,15.7,10.4,0
Tiree,2020,7,15.1,10.5,0
Tiree,2020,8,16.9,11.7,0
Tiree,2020,9,15.2,10.1,0
Tiree,2020,10,12.4,7.8,0
Tiree,2020,11,11.2*,7.3*,0*
Tiree,2020,12,8.5,4.2,0
Tiree,2021,1,6.7,2.0,5
Tiree,2021,2,7.2,3.2,6
Tiree,2021,3,9.2,5.0,0
Tiree,2021,4,9.9,3.6,1
Tiree,2021,5,12.0,6.0,0
Tiree,2021,6,14.9,9.9,0
Tiree,2021,7,17.5,12.2,0
Tiree,2021,8,16.9,11.6,0
Tiree,2021,9,15.9,11.7,0
Tiree,2021,10,13.4,9.1,0
Tiree,2021,11,10.9,6.8,0
Tiree,2021,12,8.9,5.0,0
Tiree,2022,1,8.9,5.3,0
Valley,1930,12,8.6,5.5,0
Valley,1931,1,8.0,4.2,0
Valley,1931,2,7.6,3.7,0
Valley,1931,3,8.5,2.4,6
Valley,1931,4,9.9,5.6,0
Valley,1931,5,12.9,8.0,0
Valley,1931,6,15.5,10.8,0
Valley,1931,7,16.5,12.3,0
Valley,1931,8,16.9,12.4,0
Valley,1931,9,14.8,11.1,0
Valley,1931,10,13.4,8.7,0
Valley,1931,11,11.6,8.0,0
Valley,1931,12,10.0,6.7,0
Valley,1932,1,9.8,6.5,0
Valley,1932,2,7.6,3.5,1
Valley,1932,3,8.7,3.8,2
Valley,1932,4,9.9,5.2,0
Valley,1932,5,12.3,8.0,0
Valley,1932,6,16.8,11.3,0
Valley,1932,7,17.0,13.2,0
Valley,1932,8,18.4,13.5,0
Valley,1932,9,16.0,11.7,0
Valley,1932,10,12.6,8.9,0
Valley,1932,11,10.3,6.8,0
Valley,1932,12,9.3,6.6,0
Valley,1933,1,6.9,3.1,3
Valley,1933,2,7.5,3.7,2
Valley,1933,3,11.0,5.3,0
Valley,1933,4,11.5,6.5,0
Valley,1933,5,13.8,8.8,0
Valley,1933,6,16.8,11.6,0
Valley,1933,7,18.7,13.6,0
Valley,1933,8,19.7,14.1,0
Valley,1933,9,18.3,12.9,0
Valley,1933,10,13.7,10.0,0
Valley,1933,11,9.8,6.5,1
Valley,1933,12,6.7,2.9,2
Valley,1934,1,8.7,5.3,0
Valley,1934,2,8.0,4.2,0
Valley,1934,3,8.6,3.7,0
Valley,1934,4,10.1,5.5,0
Valley,1934,5,12.7,8.0,0
Valley,1934,6,16.1,11.0,0
Valley,1934,7,19.6,13.9,0
Valley,1934,8,17.7,12.6,0
Valley,1934,9,17.3,11.9,0
Valley,1934,10,13.2,9.6,0
Valley,1934,11,10.1,6.7,0
Valley,1934,12,10.7,8.1,0
Valley,1935,1,8.5,5.3,0
Valley,1935,2,8.9,5.4,0
Valley,1935,3,9.9,5.1,0
Valley,1935,4,10.5,6.3,0
Valley,1935,5,12.7,7.7,0
Valley,1935,6,15.7,11.1,0
Valley,1935,7,17.8,13.0,0
Valley,1935,8,18.0,12.8,0
Valley,1935,9,16.5,11.7,0
Valley,1935,10,12.9,9.5,0
Valley,1935,11,10.6,6.2,0
Valley,1935,12,7.6,3.8,3
Valley,1936,1,7.4,3.9,1
Valley,1936,2,7.1,2.9,0
Valley,1936,3,9.4,5.0,2
Valley,1936,4,8.9,4.6,0
Valley,1936,5,13.4,8.0,0
Valley,1936,6,15.8,10.5,0
Valley,1936,7,16.7,12.3,0
Valley,1936,8,17.7,13.2,0
Valley,1936,9,16.9,12.2,0
Valley,1936,10,13.6,9.0,0
Valley,1936,11,10.6,6.5,0
Valley,1936,12,9.6,5.9,0
Valley,1937,1,8.6,5.1,2
Valley,1937,2,8.2,4.6,0
Valley,1937,3,7.2,2.2,2
Valley,1937,4,11.7,6.5,0
Valley,1937,5,13.9,8.8,0
Valley,1937,6,15.2,10.9,0
Valley,1937,7,17.2,12.2,0
Valley,1937,8,18.5,13.2,0
Valley,1937,9,16.4,11.7,0
Valley,1937,10,13.6,9.2,0
Valley,1937,11,10.3,6.6,0
Valley,1937,12,7.6,3.8,0
Valley,1938,1,9.0,5.2,0
Valley,1938,2,8.3,4.2,0
Valley,1938,3,11.2,6.5,0
Valley,1938,4,10.8,5.8,0
Valley,1938,5,13.0,8.1,0
Valley,1938,6,14.9,10.5,0
Valley,1938,7,16.3,11.7,0
Valley,1938,8,17.4,12.5,0
Valley,1938,9,16.4,11.9,0
Valley,1938,10,13.8,10.1,0
Valley,1938,11,12.5,8.9,0
Valley,1938,12,8.6,5.0,4
Valley,1939,1,7.6,3.8,1
Valley,1939,2,8.8,4.9,2
Valley,1939,3,8.9,4.6,0
